Date,Value
2022-01-01,230472.0
2021-12-01,223574.0
2021-11-01,230729.0
2021-10-01,230703.0
2021-09-01,228653.0
2021-08-01,227902.0
2021-07-01,226042.0
2021-06-01,230815.0
2021-05-01,230872.0
2021-04-01,235728.0
2021-03-01,235114.0
2021-02-01,212637.0
2021-01-01,219392.0
2020-12-01,205162.0
2020-11-01,207308.0
2020-10-01,210841.0
2020-09-01,211081.0
2020-08-01,207250.0
2020-07-01,206355.0
2020-06-01,204569.0
2020-05-01,189219.0
2020-04-01,160027.0
2020-03-01,186085.0
2020-02-01,203010.0
2020-01-01,203698.0
2019-12-01,202841.0
2019-11-01,202804.0
2019-10-01,202528.0
2019-09-01,202110.0
2019-08-01,203699.0
2019-07-01,202988.0
2019-06-01,202032.0
2019-05-01,201261.0
2019-04-01,200784.0
2019-03-01,200698.0
2019-02-01,198561.0
2019-01-01,199122.0
2018-12-01,196631.0
2018-11-01,200657.0
2018-10-01,200113.0
2018-09-01,198368.0
2018-08-01,199370.0
2018-07-01,200126.0
2018-06-01,198963.0
2018-05-01,199665.0
2018-04-01,197894.0
2018-03-01,197681.0
2018-02-01,197948.0
2018-01-01,197590.0
2017-12-01,198705.0
2017-11-01,198156.0
2017-10-01,196678.0
2017-09-01,196557.0
2017-08-01,193612.0
2017-07-01,194052.0
2017-06-01,194038.0
2017-05-01,193444.0
2017-04-01,194257.0
2017-03-01,193528.0
2017-02-01,193846.0
2017-01-01,194355.0
2016-12-01,192906.0
2016-11-01,191057.0
2016-10-01,191432.0
2016-09-01,191281.0
2016-08-01,190721.0
2016-07-01,190778.0
2016-06-01,191095.0
2016-05-01,189701.0
2016-04-01,189308.0
2016-03-01,189361.0
2016-02-01,190591.0
2016-01-01,188424.0
2015-12-01,189599.0
2015-11-01,188693.0
2015-10-01,188136.0
2015-09-01,188901.0
2015-08-01,189268.0
2015-07-01,189196.0
2015-06-01,188231.0
2015-05-01,188408.0
2015-04-01,187576.0
2015-03-01,187514.0
2015-02-01,185197.0
