tickerId,exchangeId,type,secType,regionId,currencyId,currencyCode,name,symbol,disSymbol,disExchangeCode,exchangeCode,listStatus,template,tradeTime,faTradeTime,status,close,change,changeRatio,volume,netAsset,totalAsset,regionName,regionIsoCode,peTtm,preClose,fiftyTwoWkHigh,fiftyTwoWkLow,open,high,low,vibrateRatio,nextEarningDay,estimateEarningsDate,pprice,pchange,pchRatio,unSymbol,tickerType,belongTickerId,direction,weekly,quoteLotSize,expireDate,strikePrice,trdStatus,price,quoteMultiplier,cycle,dt,position,middlePrice,turnover,positionChange,implVol,expirationType,marketValue,turnoverRate,rank_type
1037697044,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00020000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,2.39,0.28,0.1327,22460,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,20,0,2.39,100,3,dr,147037,2.34,44490.17,-5241,0.9672,1.0,,,position
1038284379,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231220C00020000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,3.25,0.35,0.1207,6804,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-12-20,20,0,3.25,100,3,dr,146654,3.18,20631.04,-4253,0.8580,1.0,,,position
1039112053,189,1,,6,247,USD,CBOE Market Volatility Index,VIX240214C00055000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.64,0.04,0.0667,405,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2024-02-14,55,0,0.64,100,3,dr,146373,0.64,263.11,4646,1.1495,1.0,,,position
1018450161,189,1,,6,247,USD,S&P 500,SPX231215C05000000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,0.20,0.03,0.1765,120,,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2023-12-15,5000,0,0.20,100,3,dr,143050,0.18,20.24,2193,0.1817,1.0,,,position
1038275504,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231220P00016000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.36,-0.11,-0.2340,4801,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,put,0,100,2023-12-20,16,0,0.36,100,3,dr,139600,0.39,1241.14,-314,0.6946,1.0,,,position
1018484469,189,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ231215P00300000,QQQ,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,1.71,-0.14,-0.0757,1305,139056373473,191362712486,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,345.43,0.12,0.0003,QQQ,7,913243249,put,0,100,2023-12-15,300,1,1.71,100,3,dr,136602,1.71,2204.83,5930,0.3133,,,,position
1038196235,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231220C00032000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,1.10,0.01,0.0092,349,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-12-20,32,0,1.10,100,3,dr,135985,1.08,378.77,2698,1.1770,1.0,,,position
1036022694,189,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG231117C00073000,HYG,NYSEARCA,OPRA,1,derivative,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,0.23,-0.03,-0.1154,1754,31329737864,10875730200,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,72.40,0.04,0.0006,HYG,7,913242920,call,0,100,2023-11-17,73,1,0.23,100,3,dr,135492,0.25,362.10,7244,0.0851,,,,position
1018450132,189,1,,6,247,USD,S&P 500,SPX231215C04000000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,198.50,-19.70,-0.0903,122,,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2023-12-15,4000,0,198.50,100,3,dr,134539,200.95,24735.15,2632,0.2059,1.0,,,position
1018480869,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM231215P00165000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,6.44,0.96,0.1752,8900,41592328473,46769065197,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2023-12-15,165,1,6.44,100,3,dr,133523,6.43,52652.49,-1553,0.2276,,,,position
1035335269,189,3,"[1, 34]",6,247,USD,iShares MSCI Emerging Markets ETF,EEM231215P00036000,EEM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:26:44.709+0000,2023-10-27T23:26:44.709+0000,A,0.72,-0.02,-0.0270,664,24465162009,16278429441,United States,US,0.0000,36.56,42.53,33.92,36.89,36.95,36.47,0.0130,,,36.55,0.02,0.0005,EEM,7,913243879,put,0,100,2023-12-15,36,1,0.72,100,3,dr,132559,0.73,395.89,0,0.1996,,,,position
1036361007,189,2,[61],6,247,USD,Apple Inc,AAPL231215P00135000,AAPL,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:49.636+0000,2023-10-27T23:59:49.636+0000,A,0.58,-0.02,-0.0333,4082,,,United States,US,28.2699,166.89,198.23,124.17,166.91,168.96,166.83,0.0127,2023-11-02,,168.02,-0.20,-0.0012,AAPL,7,913256135,put,0,100,2023-12-15,135,1,0.58,100,3,dr,132095,0.56,2318.20,2213,0.3967,,2629990507040,0.0037,position
1034796542,189,3,"[1, 34]",6,247,USD,Financial Select Sector SPDR® ETF,XLF250117C00040000,XLF,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:45.902+0000,2023-10-27T23:59:45.902+0000,A,0.48,-0.14,-0.2258,30007,18749211299,28022806521,United States,US,0.0000,32.03,37.11,30.39,31.99,32.03,31.36,0.0208,,,31.45,0.00,0.0000,XLF,7,913243231,call,0,100,2025-01-17,40,1,0.48,100,3,dr,131473,0.48,24703.54,1500,0.1691,,,,position
1037776207,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00018000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,3.66,0.62,0.2039,373,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,18,0,3.66,100,3,dr,129730,3.50,1133.86,166,0.8790,1.0,,,position
1039481631,189,2,[61],6,247,USD,Kenvue Inc.,KVUE240216C00022500,KVUE,NYSE,OPRA,1,derivative,2023-10-27T23:52:46.723+0000,2023-10-27T23:52:46.723+0000,A,0.25,-0.03,-0.1071,13191,,,United States,US,30.1191,18.69,27.80,18.09,18.61,18.71,18.09,0.0332,2023-10-26,,18.25,0.04,0.0022,KVUE,7,950986527,call,0,100,2024-02-16,22.5,1,0.25,100,3,dr,129622,0.20,3312.45,-26,0.3313,,34870227825,0.0226,position
1019696633,189,3,"[1, 34]",6,247,USD,iShares MSCI Brazil ETF,EWZ231215C00035000,EWZ,NYSEARCA,OPRA,1,derivative,2023-10-27T23:38:17.087+0000,2023-10-27T23:38:17.087+0000,A,0.14,-0.03,-0.1765,477,5502298723,4971048820,United States,US,0.0000,30.49,34.59,25.00,30.94,31.01,29.83,0.0387,,,30.22,0.29,0.0097,EWZ,7,913243122,call,0,100,2023-12-15,35,1,0.14,100,3,dr,127934,0.13,80.31,84,0.2976,,,,position
1037209226,189,2,[61],6,247,USD,Dish Network Corporation,DISH251219P00005000,DISH,NASDAQ,OPRA,1,derivative,2023-10-27T23:57:19.839+0000,2023-10-27T23:57:19.839+0000,A,2.02,0.04,0.0202,686,,,United States,US,1.6853,4.860,17.49,4.650,4.840,4.925,4.650,0.0566,,10/31-11/06,4.720,0.040,0.0085,DISH,7,913256357,put,0,100,2025-12-19,5,1,2.02,100,3,dr,125623,2.03,1367.94,0,0.8020,,2498461280,0.0112,position
1038196591,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231220P00017000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.67,-0.15,-0.1829,13809,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,put,0,100,2023-12-20,17,0,0.67,100,3,dr,124483,0.68,11402.40,-4627,0.7382,1.0,,,position
1018462894,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231215P00400000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,7.11,0.85,0.1358,13960,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-12-15,400,1,7.11,100,3,dr,124190,7.10,90598.49,-4148,0.2057,,,,position
1034750373,189,2,[61],6,247,USD,American Airline,AAL250117P00005000,AAL,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:16.249+0000,2023-10-27T23:59:16.249+0000,A,0.40,0.02,0.0526,1500,,,United States,US,4.8381,11.15,19.08,10.88,11.18,11.23,10.88,0.0312,,01/24-01/29,10.91,-0.01,-0.0009,AAL,7,913255803,put,0,100,2025-01-17,5,1,0.40,100,3,dr,123371,0.41,592.50,-1268,0.7178,,7136662806,0.0610,position
1037776288,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00040000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.29,0.00,0.0000,6745,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,40,0,0.29,100,3,dr,122221,0.27,1564.49,-5420,1.7948,1.0,,,position
1037449748,189,2,[61],6,247,USD,Ford Mtr Co Del,F240119C00019350,F,NYSE,OPRA,1,derivative,2023-10-27T23:59:55.256+0000,2023-10-27T23:59:55.256+0000,A,0.02,0.00,0.0000,530,,,United States,US,9.7019,11.35,15.42,9.90,10.93,10.97,9.90,0.0943,2023-10-26,10/25-10/31,9.98,0.02,0.0020,F,7,913255275,call,0,100,2024-01-19,19.35,1,0.02,100,3,dr,120913,0.02,6.59,1,0.5909,,39862166995,0.0467,position
1034578137,189,2,[61],6,247,USD,Tesla Inc,TSLA240119C00825000,TSLA,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,0.01,0.00,0.0000,306,,,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,207.64,0.34,0.0016,TSLA,7,913255598,call,0,100,2024-01-19,825,1,0.01,100,3,dr,120816,0.02,5.48,160,0.8310,,658990404354,0.0298,position
1036022693,189,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG231117P00068000,HYG,NYSEARCA,OPRA,1,derivative,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,0.06,0.00,0.0000,10050,31329737864,10875730200,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,72.40,0.04,0.0006,HYG,7,913242920,put,0,100,2023-11-17,68,1,0.06,100,3,dr,120808,0.08,603.00,-3381,0.1479,,,,position
1036506362,189,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG231215P00072000,HYG,NYSEARCA,OPRA,1,derivative,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,1.25,0.11,0.0965,1667,31329737864,10875730200,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,72.40,0.04,0.0006,HYG,7,913242920,put,0,100,2023-12-15,72,1,1.25,100,3,dr,118797,1.03,1905.30,-467,0.0846,,,,position
1037697119,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00030000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.57,0.02,0.0364,26945,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,30,0,0.57,100,3,dr,118686,0.56,14243.85,-12676,1.4342,1.0,,,position
1018480863,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM231215P00175000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,13.45,1.85,0.1595,177,41592328473,46769065197,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2023-12-15,175,1,13.45,100,3,dr,118334,13.29,2342.35,51,0.2029,,,,position
1039385343,189,3,"[1, 34]",6,247,USD,iShares China Large-Cap ETF,FXI231117P00024850,FXI,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:48.943+0000,2023-10-27T23:59:48.943+0000,A,0.43,-0.02,-0.0444,16489,3493439369,4798162882,United States,US,0.0000,25.58,33.38,20.87,25.97,26.06,25.59,0.0182,,,25.64,-0.04,-0.0014,FXI,7,913244105,put,0,100,2023-11-17,24.85,1,0.43,100,3,dr,117588,0.42,6361.10,7321,0.3195,,,,position
1022582036,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY240119P00400000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,9.66,0.99,0.1142,5424,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2024-01-19,400,1,9.66,100,3,dr,117560,9.67,51763.97,-192,0.2006,,,,position
1036002684,189,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG231117C00074000,HYG,NYSEARCA,OPRA,1,derivative,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,0.05,-0.04,-0.4444,4773,31329737864,10875730200,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,72.40,0.04,0.0006,HYG,7,913242920,call,0,100,2023-11-17,74,1,0.05,100,3,dr,116023,0.06,324.65,242,0.0868,,,,position
1022611204,189,2,[61],6,247,USD,Barrick Gold,GOLD240119C00020000,GOLD,NYSE,OPRA,1,derivative,2023-10-27T23:59:06.843+0000,2023-10-27T23:59:06.843+0000,A,0.23,0.01,0.0455,2952,,,United States,US,-414.4670,16.30,20.75,13.01,16.23,16.42,15.84,0.0353,2023-11-02,,16.36,0.03,0.0018,GOLD,7,913730084,call,0,100,2024-01-19,20,1,0.23,100,3,dr,115320,0.23,602.70,819,0.3690,,28666791411,0.0146,position
1018484506,189,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ231215P00350000,QQQ,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,13.00,-0.45,-0.0335,2705,139056373473,191362712486,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,345.43,0.12,0.0003,QQQ,7,913243249,put,0,100,2023-12-15,350,1,13.00,100,3,dr,115087,13.02,34133.14,-4353,0.2313,,,,position
1018480885,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM231215P00180000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,18.03,2.77,0.1815,353,41592328473,46769065197,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2023-12-15,180,1,18.03,100,3,dr,115057,17.89,6083.78,104,0.1949,,,,position
1038791790,189,2,[61],6,247,USD,Mullen Automotive Inc,MULN1240119C00000500,MULN,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:48.058+0000,2023-10-27T23:59:48.058+0000,A,0.01,0.00,0.0000,300,,,United States,US,-0.0009,0.3136,132.32,0.2210,0.3200,0.3399,0.2766,0.2018,,01/11-01/15,0.2799,-0.0002,-0.0007,MULN1,7,913253402,call,0,1,2024-01-19,0.5,1,0.01,100,3,dr,114229,0.01,3.00,0,0.5413,,51585658,0.2367,position
1022570958,189,3,"[6, 34]",6,247,USD,iShares Silver Trust,SLV240119C00023000,SLV,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:59.492+0000,2023-10-27T23:59:59.492+0000,A,0.55,0.07,0.1458,919,13669514095,10093860911,United States,US,0.0000,20.85,23.94,17.41,20.92,21.19,20.76,0.0204,,,21.17,-0.01,-0.0005,SLV,7,913244503,call,0,100,2024-01-19,23,1,0.55,100,3,dr,113859,0.55,471.88,-24,0.2793,,,,position
1040861616,189,2,[61],6,247,USD,Sirius Xm,SIRI231117P00004000,SIRI,NASDAQ,OPRA,1,derivative,2023-10-27T23:33:43.308+0000,2023-10-27T23:33:43.308+0000,A,0.33,0.04,0.1379,7399,,,United States,US,13.9946,4.230,7.95,3.320,4.200,4.240,4.110,0.0307,2023-10-31,,4.140,0.020,0.0049,SIRI,7,913323516,put,0,100,2023-11-17,4,,0.33,100,3,dr,111648,0.32,2578.82,0,0.9274,,15830700561,0.0026,position
1037430501,189,2,[61],6,247,USD,Ford Mtr Co Del,F240119C00014350,F,NYSE,OPRA,1,derivative,2023-10-27T23:59:55.256+0000,2023-10-27T23:59:55.256+0000,A,0.03,-0.07,-0.7000,19642,,,United States,US,9.7019,11.35,15.42,9.90,10.93,10.97,9.90,0.0943,2023-10-26,10/25-10/31,9.98,0.02,0.0020,F,7,913255275,call,0,100,2024-01-19,14.35,1,0.03,100,3,dr,111540,0.03,586.04,4568,0.4449,,39862166995,0.0467,position
1039399323,189,3,"[1, 34]",6,247,USD,iShares China Large-Cap ETF,FXI231215C00028850,FXI,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:48.943+0000,2023-10-27T23:59:48.943+0000,A,0.22,0.00,0.0000,539,3493439369,4798162882,United States,US,0.0000,25.58,33.38,20.87,25.97,26.06,25.59,0.0182,,,25.64,-0.04,-0.0014,FXI,7,913244105,call,0,100,2023-12-15,28.85,1,0.22,100,3,dr,110002,0.23,124.15,1743,0.2963,,,,position
1038196045,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231220P00015000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.17,-0.05,-0.2273,35873,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,put,0,100,2023-12-20,15,0,0.17,100,3,dr,109842,0.17,6284.61,1568,0.6449,1.0,,,position
1039223513,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00420000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,11.95,1.70,0.1659,40211,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,420,1,11.95,100,3,dr,109639,11.86,475002.56,-14195,0.1772,,,,position
1018450162,189,1,,6,247,USD,S&P 500,SPX231215P05000000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,858.43,40.66,0.0497,108,,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,5000,0,858.43,100,3,dr,109248,857.50,92506.45,2183,0.1817,1.0,,,position
1038675514,189,1,,6,247,USD,CBOE Market Volatility Index,VIX240117C00020000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,3.95,0.35,0.0972,30161,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2024-01-17,20,0,3.95,100,3,dr,108130,3.88,102576.09,-71,0.7681,1.0,,,position
1039385628,189,3,"[1, 34]",6,247,USD,iShares China Large-Cap ETF,FXI231117P00025850,FXI,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:48.943+0000,2023-10-27T23:59:48.943+0000,A,0.83,-0.02,-0.0235,101,3493439369,4798162882,United States,US,0.0000,25.58,33.38,20.87,25.97,26.06,25.59,0.0182,,,25.64,-0.04,-0.0014,FXI,7,913244105,put,0,100,2023-11-17,25.85,1,0.83,100,3,dr,107723,0.82,82.83,-1,0.3064,,,,position
1038389853,189,3,"[6, 34]",6,247,USD,SPDR® Gold Shares,GLD231117C00195000,GLD,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:49.780+0000,2023-10-27T23:59:49.780+0000,A,0.82,0.35,0.7447,9218,78757972055,54925893037,United States,US,0.0000,184.01,191.36,150.57,183.76,186.36,183.47,0.0157,,,186.56,0.41,0.0022,GLD,7,913244089,call,0,100,2023-11-17,195,1,0.82,100,3,dr,107114,0.80,4310.98,-249,0.1929,,,,position
1018462874,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231215P00380000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,3.19,0.36,0.1272,50734,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-12-15,380,1,3.19,100,3,dr,106238,3.19,157086.56,-376,0.2357,,,,position
1018480870,189,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM231215P00170000,IWM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,9.45,1.27,0.1553,12403,41592328473,46769065197,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,162.01,-0.20,-0.0012,IWM,7,913243073,put,0,100,2023-12-15,170,1,9.45,100,3,dr,105597,9.43,114446.88,-2274,0.2142,,,,position
1039226661,189,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY231117P00410000,SPY,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,6.83,1.06,0.1837,47973,307954340358,382413660519,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,410.40,-0.28,-0.0007,SPY,7,913243251,put,0,100,2023-11-17,410,1,6.83,100,3,dr,105382,6.84,319537.66,2571,0.1967,,,,position
1033002552,189,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG240119P00069000,HYG,NYSEARCA,OPRA,1,derivative,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,0.55,0.05,0.1000,2041,31329737864,10875730200,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,72.40,0.04,0.0006,HYG,7,913242920,put,0,100,2024-01-19,69,1,0.55,100,3,dr,105152,0.53,1088.10,300,0.1125,,,,position
1038691073,189,1,,6,247,USD,CBOE Market Volatility Index,VIX240117P00020000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,2.18,-0.25,-0.1029,31004,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,put,0,100,2024-01-17,20,0,2.18,100,3,dr,104978,2.18,75923.52,239,0.7681,1.0,,,position
1022605602,189,3,"[1, 34]",6,247,USD,iShares MSCI Emerging Markets ETF,EEM240119P00040000,EEM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:26:44.709+0000,2023-10-27T23:26:44.709+0000,A,3.69,-0.17,-0.0440,400,24465162009,16278429441,United States,US,0.0000,36.56,42.53,33.92,36.89,36.95,36.47,0.0130,,,36.55,0.02,0.0005,EEM,7,913243879,put,0,100,2024-01-19,40,1,3.69,100,3,dr,104624,3.90,1469.56,14,0.1702,,,,position
1033226992,189,2,[61],6,247,USD,Grab Holdings Limited,GRAB240119C00003500,GRAB,NASDAQ,OPRA,1,derivative,2023-10-27T23:43:46.616+0000,2023-10-27T23:43:46.616+0000,A,0.10,0.00,0.0000,168,,,United States,US,-10.8563,3.080,4.030,2.440,3.100,3.110,3.010,0.0325,2023-11-09,,3.030,0.000,0.0000,GRAB,7,950178463,call,0,100,2024-01-19,3.5,1,0.10,100,3,dr,103090,0.10,19.74,172,0.4193,,11829120000,0.0053,position
1035710997,189,3,"[1, 34]",6,247,USD,iShares MSCI Emerging Markets ETF,EEM240315P00037000,EEM,NYSEARCA,OPRA,1,derivative,2023-10-27T23:26:44.709+0000,2023-10-27T23:26:44.709+0000,A,1.83,-0.04,-0.0214,21400,24465162009,16278429441,United States,US,0.0000,36.56,42.53,33.92,36.89,36.95,36.47,0.0130,,,36.55,0.02,0.0005,EEM,7,913243879,put,0,100,2024-03-15,37,1,1.83,100,3,dr,102491,1.90,39270.00,490,0.1875,,,,position
1040738476,189,3,"[6, 34]",6,247,USD,iShares Silver Trust,SLV231117C00022000,SLV,NYSEARCA,OPRA,1,derivative,2023-10-27T23:59:59.492+0000,2023-10-27T23:59:59.492+0000,A,0.30,0.10,0.5000,6579,13669514095,10093860911,United States,US,0.0000,20.85,23.94,17.41,20.92,21.19,20.76,0.0204,,,21.17,-0.01,-0.0005,SLV,7,913244503,call,0,100,2023-11-17,22,,0.30,100,3,dr,102271,0.30,1505.75,-352,0.2921,,,,position
1037697061,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00022000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,1.68,0.19,0.1275,9903,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,22,0,1.68,100,3,dr,101793,1.61,13141.05,-254,1.0663,1.0,,,position
1022587760,189,2,[61],6,247,USD,Bank of America,BAC240119P00028000,BAC,NYSE,OPRA,1,derivative,2023-10-27T23:59:50.193+0000,2023-10-27T23:59:50.193+0000,A,3.30,0.90,0.3750,133,,,United States,US,7.0530,26.12,38.60,24.96,26.07,26.07,24.96,0.0417,2024-01-12,,25.16,-0.01,-0.0004,BAC,7,913254999,put,0,100,2024-01-19,28,1,3.30,100,3,dr,101299,3.30,402.91,2,0.2921,,199431978000,0.0082,position
1018484498,189,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ231215P00340000,QQQ,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,8.92,-0.41,-0.0439,6640,139056373473,191362712486,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,345.43,0.12,0.0003,QQQ,7,913243249,put,0,100,2023-12-15,340,1,8.92,100,3,dr,101247,8.93,58943.76,-8294,0.2471,,,,position
1022579199,189,2,[61],6,247,USD,Vale S A,VALE240119P00013000,VALE,NYSE,OPRA,1,derivative,2023-10-27T23:52:30.097+0000,2023-10-27T23:52:30.097+0000,A,0.79,-0.12,-0.1319,409,,,United States,US,5.1246,13.03,19.31,12.22,13.20,13.69,13.19,0.0384,,02/14-02/19,13.48,-0.01,-0.0007,VALE,7,913324268,put,0,100,2024-01-19,13,1,0.79,100,3,dr,100986,0.75,306.10,0,0.3410,,58592369640,0.0118,position
