tickerId,exchangeId,type,secType,regionId,currencyId,currencyCode,name,symbol,disSymbol,disExchangeCode,exchangeCode,listStatus,template,tradeTime,faTradeTime,status,close,change,changeRatio,marketValue,volume,turnoverRate,regionName,regionIsoCode,peTtm,preClose,fiftyTwoWkHigh,fiftyTwoWkLow,open,high,low,vibrateRatio,nextEarningDay,estimateEarningsDate,pchRatio,pprice,pchange,unSymbol,tickerType,belongTickerId,direction,weekly,quoteLotSize,expireDate,strikePrice,trdStatus,price,quoteMultiplier,cycle,dt,position,middlePrice,turnover,positionChange,implVol,expirationType,netAsset,totalAsset,rank_type
1041139255,189,2,[61],6,247,USD,Wework Inc,WE231215C00002000,WE,NYSE,OPRA,1,derivative,2023-10-27T23:57:07.439+0000,2023-10-27T23:57:07.439+0000,A,0.80,0.15,0.2308,128727123,1096,0.0736,United States,US,-0.0321,2.360,130.80,1.840,2.370,2.830,2.300,0.2245,,11/08-11/13,0.0162,2.480,0.040,WE,7,950177517,call,0,100,2023-12-15,2,,0.80,100,3,dr,1103,0.88,939.55,80,2.8892,,,,impVol
1037311987,189,2,[61],6,247,USD,"Ventyx Biosciences, Inc.",VTYX231215C00020000,VTYX,NASDAQ,OPRA,1,derivative,2023-10-27T20:20:00.543+0000,2023-10-27T20:20:00.543+0000,A,4.96,-0.16,-0.0313,860360049,148,0.0178,United States,US,-5.2278,15.11,47.25,14.21,14.77,15.20,14.19,0.0563,,11/03-11/07,0.0000,14.61,0.00,VTYX,7,950188435,call,0,100,2023-12-15,20,1,4.96,100,3,dr,957,4.95,724.94,61,2.8645,,,,impVol
1034546085,189,2,[61],6,247,USD,Amc Entmt Hldgs Inc,AMC1240119C00090000,AMC,NYSE,OPRA,1,derivative,2023-10-27T23:59:38.638+0000,2023-10-27T23:59:38.638+0000,A,0.01,0.00,0.0000,1814965616,216,0.0700,United States,US,-1.5984,9.23,80.74,7.05,9.27,9.66,9.14,0.0566,2023-11-08,11/06-11/10,0.0148,9.29,0.14,AMC1,7,913254559,call,0,21,2024-01-19,90,1,0.01,100,3,dr,72251,0.01,3.18,9,2.8208,,,,impVol
1018562590,189,1,,6,247,USD,S&P 500,SPX231215C00100000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,4027.44,-106.99,-0.0259,,236,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,call,0,100,2023-12-15,100,0,4027.44,100,3,dr,986,4006.90,951307.00,0,2.8122,1.0,,,impVol
1018562591,189,1,,6,247,USD,S&P 500,SPX231215P00100000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,0.05,0.00,0.0000,,234,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,100,0,0.05,100,3,dr,6128,0.08,9.34,0,2.8122,1.0,,,impVol
1039020252,189,2,[61],6,247,USD,Eyepoint Pharmac,EYPT240119P00005000,EYPT,NASDAQ,OPRA,1,derivative,2023-10-27T22:09:55.353+0000,2023-10-27T22:09:55.353+0000,A,2.30,0.30,0.1500,208325648,564,0.0189,United States,US,-2.0839,6.12,15.63,2.190,6.14,6.17,5.75,0.0686,2023-11-01,10/31-11/06,0.0169,6.00,0.10,EYPT,7,925419486,put,0,100,2024-01-19,5,1,2.30,100,3,dr,2061,2.48,1304.16,0,2.8093,,,,impVol
1040718126,189,2,[61],6,247,USD,Mullen Automotive Inc,MULN240119P00001000,MULN,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:48.058+0000,2023-10-27T23:59:48.058+0000,A,0.77,0.01,0.0132,51585658,110,0.2367,United States,US,-0.0009,0.3136,132.32,0.2210,0.3200,0.3399,0.2766,0.2018,,01/11-01/15,-0.0007,0.2799,-0.0002,MULN,7,913253402,put,0,100,2024-01-19,1,1,0.77,100,3,dr,3969,0.78,84.70,60,2.7658,,,,impVol
1040730418,189,2,[61],6,247,USD,Mullen Automotive Inc,MULN240119C00001000,MULN,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:48.058+0000,2023-10-27T23:59:48.058+0000,A,0.05,-0.02,-0.2857,51585658,233,0.2367,United States,US,-0.0009,0.3136,132.32,0.2210,0.3200,0.3399,0.2766,0.2018,,01/11-01/15,-0.0007,0.2799,-0.0002,MULN,7,913253402,call,0,100,2024-01-19,1,1,0.05,100,3,dr,12261,0.04,12.26,375,2.7658,,,,impVol
1041846527,189,2,[61],6,247,USD,Eyepoint Pharmac,EYPT231215P00005000,EYPT,NASDAQ,OPRA,1,derivative,2023-10-27T22:09:55.353+0000,2023-10-27T22:09:55.353+0000,A,1.66,-0.19,-0.1027,208325648,537,0.0189,United States,US,-2.0839,6.12,15.63,2.190,6.14,6.17,5.75,0.0686,2023-11-01,10/31-11/06,0.0169,6.00,0.10,EYPT,7,925419486,put,0,100,2023-12-15,5,,1.66,100,3,dr,1700,1.65,882.00,1700,2.7500,,,,impVol
1041945245,189,2,[61],6,247,USD,Morphosys Ag,MOR231215C00007500,MOR,NASDAQ,OPRA,1,derivative,2023-10-27T20:00:01.610+0000,2023-10-27T13:25:00.001+0000,B,2.24,-0.09,-0.0386,1041505013,134,0.0023,United States,US,10.8254,7.59,8.67,3.170,7.80,7.81,7.54,0.0341,2023-11-15,,0.0250,7.78,0.19,MOR,7,950056137,call,0,100,2023-12-15,7.5,,2.24,100,3,dr,1005,2.45,319.23,5,2.7495,,,,impVol
1041973351,189,2,[61],6,247,USD,Morphosys Ag,MOR231215P00007500,MOR,NASDAQ,OPRA,1,derivative,2023-10-27T20:00:01.610+0000,2023-10-27T13:25:00.001+0000,B,2.92,0.45,0.1822,1041505013,137,0.0023,United States,US,10.8254,7.59,8.67,3.170,7.80,7.81,7.54,0.0341,2023-11-15,,0.0250,7.78,0.19,MOR,7,950056137,put,0,100,2023-12-15,7.5,,2.92,100,3,dr,1000,2.70,398.17,0,2.7495,,,,impVol
1042096871,189,2,[61],6,247,USD,Ebix Inc,EBIX231103P00004500,EBIX,NASDAQ,OPRA,1,derivative,2023-10-27T20:02:12.987+0000,2023-10-27T20:02:12.987+0000,A,0.35,-0.04,-0.1026,170575948,633,0.0278,United States,US,5.0763,5.56,32.87,5.12,5.60,5.67,5.41,0.0459,,11/07-11/13,0.0000,5.52,0.00,EBIX,7,913256838,put,1,100,2023-11-03,4.5,,0.35,100,2,dr,1233,0.35,223.92,-179,2.7440,,,,impVol
1038929057,189,2,[61],6,247,USD,Akero Therapeutics,AKRO231117C00070000,AKRO,NASDAQ,OPRA,1,derivative,2023-10-27T22:27:31.064+0000,2023-10-27T22:27:31.064+0000,A,0.02,-0.23,-0.9200,632752751,406,0.0203,United States,US,-4.4434,11.71,58.38,11.25,11.67,11.67,11.25,0.0359,,11/02-11/06,0.0009,11.39,0.01,AKRO,7,950127460,call,0,100,2023-11-17,70,1,0.02,100,3,dr,4812,0.18,8.12,0,2.7342,,,,impVol
1041099278,189,2,[61],6,247,USD,Wework Inc,WE231215C00005000,WE,NYSE,OPRA,1,derivative,2023-10-27T23:57:07.439+0000,2023-10-27T23:57:07.439+0000,A,0.40,0.25,1.6667,128727123,251,0.0736,United States,US,-0.0321,2.360,130.80,1.840,2.370,2.830,2.300,0.2245,,11/08-11/13,0.0162,2.480,0.040,WE,7,950177517,call,0,100,2023-12-15,5,,0.40,100,3,dr,864,0.20,50.40,330,2.7132,,,,impVol
1041854763,189,2,[61],6,247,USD,Morphosys Ag,MOR231215C00012500,MOR,NASDAQ,OPRA,1,derivative,2023-10-27T20:00:01.610+0000,2023-10-27T13:25:00.001+0000,B,1.32,0.10,0.0820,1041505013,134,0.0023,United States,US,10.8254,7.59,8.67,3.170,7.80,7.81,7.54,0.0341,2023-11-15,,0.0250,7.78,0.19,MOR,7,950056137,call,0,100,2023-12-15,12.5,,1.32,100,3,dr,1000,1.10,193.49,0,2.6995,,,,impVol
1040719966,189,2,[61],6,247,USD,Mullen Automotive Inc,MULN240119C00000500,MULN,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:48.058+0000,2023-10-27T23:59:48.058+0000,A,0.08,-0.03,-0.2727,51585658,722,0.2367,United States,US,-0.0009,0.3136,132.32,0.2210,0.3200,0.3399,0.2766,0.2018,,01/11-01/15,-0.0007,0.2799,-0.0002,MULN,7,913253402,call,0,100,2024-01-19,0.5,1,0.08,100,3,dr,10282,0.09,69.68,202,2.6927,,,,impVol
1041566165,189,2,[61],6,247,USD,Pacwest Bancorp Del,PACW231103P00004000,PACW,NASDAQ,OPRA,1,derivative,2023-10-27T23:54:03.937+0000,2023-10-27T23:54:03.937+0000,A,0.05,-0.06,-0.5455,810983571,460,0.0503,United States,US,-0.6360,7.09,30.07,2.480,7.10,7.15,6.66,0.0691,,01/24-01/29,0.0133,6.85,0.09,PACW,7,913324120,put,1,100,2023-11-03,4,1,0.05,100,2,dr,36,0.10,24.00,0,2.6670,,,,impVol
1038225438,189,2,[61],6,247,USD,Bioxcel Therapeutics Inc,BTAI231117C00007500,BTAI,NASDAQ,OPRA,1,derivative,2023-10-27T23:48:56.715+0000,2023-10-27T23:48:56.715+0000,A,0.10,0.05,1.0000,88679606,218,0.1795,United States,US,-0.4254,3.000,34.13,2.230,2.950,3.350,2.950,0.1333,,11/08-11/13,0.0165,3.080,0.050,BTAI,7,925416163,call,0,100,2023-11-17,7.5,1,0.10,100,3,dr,970,0.10,1.39,62,2.6618,,,,impVol
1041727845,189,2,[61],6,247,USD,Ebix Inc,EBIX231117P00004000,EBIX,NASDAQ,OPRA,1,derivative,2023-10-27T20:02:12.987+0000,2023-10-27T20:02:12.987+0000,A,0.55,0.00,0.0000,170575948,108,0.0278,United States,US,5.0763,5.56,32.87,5.12,5.60,5.67,5.41,0.0459,,11/07-11/13,0.0000,5.52,0.00,EBIX,7,913256838,put,0,100,2023-11-17,4,1,0.55,100,3,dr,338,0.63,64.35,13,2.6504,,,,impVol
1038113352,189,2,[61],6,247,USD,Aquestive Therapeutics,AQST231117C00007500,AQST,NASDAQ,OPRA,1,derivative,2023-10-27T23:15:36.058+0000,2023-10-27T23:15:36.058+0000,A,0.03,-0.02,-0.4000,94752756,131,0.0023,United States,US,-3.1340,1.410,2.690,0.7200,1.390,1.520,1.380,0.0993,,10/30-11/03,-0.0061,1.411,-0.009,AQST,7,950063596,call,0,100,2023-11-17,7.5,1,0.03,100,3,dr,851,0.03,3.93,0,2.6110,,,,impVol
1038084772,189,2,[61],6,247,USD,"Verve Therapeutics, Inc.",VERV231117P00007500,VERV,NASDAQ,OPRA,1,derivative,2023-10-27T23:41:40.546+0000,2023-10-27T23:41:40.546+0000,A,1.40,0.20,0.1667,563295964,231,0.0196,United States,US,-2.7887,9.50,40.88,8.52,9.72,9.73,8.83,0.0945,,,0.0023,8.86,0.02,VERV,7,950185053,put,0,100,2023-11-17,7.5,1,1.40,100,3,dr,421,1.38,310.56,7,2.5645,,,,impVol
1041193190,189,2,[61],6,247,USD,Camber Energy,CEI231117C00000500,CEI,AMEX,OPRA,1,derivative,2023-10-27T23:59:20.348+0000,2023-10-27T23:59:20.348+0000,A,0.05,0.00,0.0000,39636018,622,0.0501,United States,US,-0.0955,0.3411,8.08,0.2040,0.3484,0.3820,0.3467,0.1035,,,0.0035,0.3699,0.0013,CEI,7,925173120,call,0,100,2023-11-17,0.5,,0.05,100,3,dr,8037,0.05,32.26,181,2.5544,,,,impVol
1041566249,189,2,[61],6,247,USD,Ebix Inc,EBIX231103P00005000,EBIX,NASDAQ,OPRA,1,derivative,2023-10-27T20:02:12.987+0000,2023-10-27T20:02:12.987+0000,A,0.50,-0.10,-0.1667,170575948,687,0.0278,United States,US,5.0763,5.56,32.87,5.12,5.60,5.67,5.41,0.0459,,11/07-11/13,0.0000,5.52,0.00,EBIX,7,913256838,put,1,100,2023-11-03,5,1,0.50,100,2,dr,1605,0.50,344.47,41,2.5512,,,,impVol
1040826548,189,2,[61],6,247,USD,Mullen Automotive Inc,MULN240419C00000500,MULN,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:48.058+0000,2023-10-27T23:59:48.058+0000,A,0.13,-0.06,-0.3158,51585658,167,0.2367,United States,US,-0.0009,0.3136,132.32,0.2210,0.3200,0.3399,0.2766,0.2018,,01/11-01/15,-0.0007,0.2799,-0.0002,MULN,7,913253402,call,0,100,2024-04-19,0.5,1,0.13,100,3,dr,2031,0.12,21.12,-654,2.5444,,,,impVol
1041545072,189,2,[61],6,247,USD,Microstrategy Inc,MSTR231103P00150000,MSTR,NASDAQ,OPRA,1,derivative,2023-10-27T23:35:44.584+0000,2023-10-27T23:35:44.584+0000,A,0.06,0.00,0.0000,5729883313,1220,0.0521,United States,US,46.7315,413.45,475.09,132.56,420.00,421.46,398.20,0.0556,2023-11-01,,0.0030,408.00,1.24,MSTR,7,913323987,put,1,100,2023-11-03,150,1,0.06,100,2,dr,3398,0.07,67.86,2622,2.5368,,,,impVol
1041640926,189,1,,6,247,USD,CBOE Market Volatility Index,VIXW231101C00040000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.07,0.02,0.4000,,319,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIXW,7,925323875,call,1,100,2023-11-01,40,0,0.07,100,2,dr,1139,5.00,6.80,117,2.5311,1.0,,,impVol
1038041373,189,2,[61],6,247,USD,Sarepta Therapeutics Inc,SRPT231117C00115000,SRPT,NASDAQ,OPRA,1,derivative,2023-10-27T23:33:39.350+0000,2023-10-27T23:33:39.350+0000,A,24.40,-2.70,-0.0996,9964985100,233,0.0100,United States,US,-10.3572,111.60,159.89,100.15,111.90,111.90,106.05,0.0524,2023-11-01,10/31-11/06,0.0194,108.90,2.07,SRPT,7,913257562,call,0,100,2023-11-17,115,1,24.40,100,3,dr,1883,25.05,6100.48,0,2.5276,,,,impVol
1041906589,189,2,[61],6,247,USD,Replimune Group,REPL231215P00012500,REPL,NASDAQ,OPRA,1,derivative,2023-10-27T23:52:48.966+0000,2023-10-27T23:52:48.966+0000,A,3.98,0.03,0.0076,801170107,500,0.0088,United States,US,-4.5789,14.64,29.52,13.41,14.64,15.18,13.55,0.1113,,11/01-11/06,0.0007,13.59,0.01,REPL,7,950061749,put,0,100,2023-12-15,12.5,,3.98,100,3,dr,6,4.00,1990.00,0,2.5230,,,,impVol
1042029394,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231103C00040000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.06,-0.02,-0.2500,,859,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,1,100,2023-11-03,40,,0.06,100,2,dr,1972,0.05,51.59,402,2.5061,,1218247348,387992811,impVol
1038101350,189,2,[61],6,247,USD,Akero Therapeutics,AKRO231117C00055000,AKRO,NASDAQ,OPRA,1,derivative,2023-10-27T22:27:31.064+0000,2023-10-27T22:27:31.064+0000,A,0.05,0.00,0.0000,632752751,308,0.0203,United States,US,-4.4434,11.71,58.38,11.25,11.67,11.67,11.25,0.0359,,11/02-11/06,0.0009,11.39,0.01,AKRO,7,950127460,call,0,100,2023-11-17,55,1,0.05,100,3,dr,4215,0.18,15.40,0,2.5027,,,,impVol
1041099518,189,2,[61],6,247,USD,Wework Inc,WE240315P00001500,WE,NYSE,OPRA,1,derivative,2023-10-27T23:57:07.439+0000,2023-10-27T23:57:07.439+0000,A,0.75,0.00,0.0000,128727123,1200,0.0736,United States,US,-0.0321,2.360,130.80,1.840,2.370,2.830,2.300,0.2245,,11/08-11/13,0.0162,2.480,0.040,WE,7,950177517,put,0,100,2024-03-15,1.5,,0.75,100,3,dr,109,0.78,900.00,1,2.4759,,,,impVol
1041836335,189,2,[61],6,247,USD,VinFast Auto,VFS231103P00003500,VFS,NASDAQ,OPRA,1,derivative,2023-10-27T23:54:55.625+0000,2023-10-27T23:54:55.625+0000,A,0.05,-0.02,-0.2857,12407460227,150,0.0008,United States,US,-5.2783,5.51,93.00,4.590,5.55,5.83,5.24,0.1071,,,0.0113,5.38,0.06,VFS,7,950187944,put,1,100,2023-11-03,3.5,,0.05,100,2,dr,482,0.05,8.70,57,2.4639,,,,impVol
1042027887,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231103C00039000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.07,-0.09,-0.5625,,680,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,1,100,2023-11-03,39,,0.07,100,2,dr,139,0.20,45.70,3,2.4639,,1218247348,387992811,impVol
1037980962,189,2,[61],6,247,USD,Sarepta Therapeutics Inc,SRPT231117C00140000,SRPT,NASDAQ,OPRA,1,derivative,2023-10-27T23:33:39.350+0000,2023-10-27T23:33:39.350+0000,A,15.32,-1.85,-0.1077,9964985100,470,0.0100,United States,US,-10.3572,111.60,159.89,100.15,111.90,111.90,106.05,0.0524,2023-11-01,10/31-11/06,0.0194,108.90,2.07,SRPT,7,913257562,call,0,100,2023-11-17,140,1,15.32,100,3,dr,2961,16.00,8031.76,84,2.4602,,,,impVol
1038027972,189,2,[61],6,247,USD,Sarepta Therapeutics Inc,SRPT231117C00150000,SRPT,NASDAQ,OPRA,1,derivative,2023-10-27T23:33:39.350+0000,2023-10-27T23:33:39.350+0000,A,12.49,-1.44,-0.1034,9964985100,283,0.0100,United States,US,-10.3572,111.60,159.89,100.15,111.90,111.90,106.05,0.0524,2023-11-01,10/31-11/06,0.0194,108.90,2.07,SRPT,7,913257562,call,0,100,2023-11-17,150,1,12.49,100,3,dr,3376,12.90,3908.62,23,2.4602,,,,impVol
1038220639,189,2,[61],6,247,USD,Sarepta Therapeutics Inc,SRPT231117P00065000,SRPT,NASDAQ,OPRA,1,derivative,2023-10-27T23:33:39.350+0000,2023-10-27T23:33:39.350+0000,A,5.30,0.78,0.1726,9964985100,108,0.0100,United States,US,-10.3572,111.60,159.89,100.15,111.90,111.90,106.05,0.0524,2023-11-01,10/31-11/06,0.0194,108.90,2.07,SRPT,7,913257562,put,0,100,2023-11-17,65,1,5.30,100,3,dr,995,5.50,573.46,1,2.4602,,,,impVol
1038146167,189,2,[61],6,247,USD,Sarepta Therapeutics Inc,SRPT231117P00075000,SRPT,NASDAQ,OPRA,1,derivative,2023-10-27T23:33:39.350+0000,2023-10-27T23:33:39.350+0000,A,9.20,1.20,0.1500,9964985100,612,0.0100,United States,US,-10.3572,111.60,159.89,100.15,111.90,111.90,106.05,0.0524,2023-11-01,10/31-11/06,0.0194,108.90,2.07,SRPT,7,913257562,put,0,100,2023-11-17,75,1,9.20,100,3,dr,2344,10.15,5279.57,138,2.4602,,,,impVol
1040017611,189,2,[61],6,247,USD,Sarepta Therapeutics Inc,SRPT231117P00055000,SRPT,NASDAQ,OPRA,1,derivative,2023-10-27T23:33:39.350+0000,2023-10-27T23:33:39.350+0000,A,2.26,0.29,0.1472,9964985100,214,0.0100,United States,US,-10.3572,111.60,159.89,100.15,111.90,111.90,106.05,0.0524,2023-11-01,10/31-11/06,0.0194,108.90,2.07,SRPT,7,913257562,put,0,100,2023-11-17,55,1,2.26,100,3,dr,852,2.18,475.98,0,2.4602,,,,impVol
1037697067,189,1,,6,247,USD,CBOE Market Volatility Index,VIX231115C00075000,VIX,CBOE,OPRA,1,derivative,2023-10-27T20:15:01.236+0000,,B,0.10,0.00,0.0000,,2090,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,VIX,7,925323875,call,0,100,2023-11-15,75,0,0.10,100,3,dr,45680,0.08,209.00,2125,2.4596,1.0,,,impVol
1033559216,189,2,[61],6,247,USD,Meta Platforms Inc,META240119C00005000,META,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:53.678+0000,2023-10-27T23:59:53.678+0000,A,289.00,6.30,0.0223,762555368466,173,0.0115,United States,US,26.7295,288.35,330.54,88.09,294.48,299.31,292.97,0.0220,,01/30-02/05,-0.0001,296.70,-0.03,META,7,913303928,call,0,100,2024-01-19,5,1,289.00,100,3,dr,1817,291.40,50439.12,3,2.4509,,,,impVol
1041251986,189,2,[61],6,247,USD,Fingermotion Inc,FNGR231117C00015000,FNGR,NASDAQ,OPRA,1,derivative,2023-10-27T23:56:42.031+0000,2023-10-27T23:56:42.031+0000,A,0.10,0.00,0.0000,296881227,530,0.0081,United States,US,-44.0374,5.48,8.19,1.010,5.35,5.74,5.22,0.0949,,01/15-01/19,0.0177,5.75,0.10,FNGR,7,925241759,call,0,100,2023-11-17,15,1,0.10,100,3,dr,6595,0.08,48.80,576,2.4079,,,,impVol
1041569636,189,2,[61],6,247,USD,Ebix Inc,EBIX231103C00006000,EBIX,NASDAQ,OPRA,1,derivative,2023-10-27T20:02:12.987+0000,2023-10-27T20:02:12.987+0000,A,0.50,-0.15,-0.2308,170575948,109,0.0278,United States,US,5.0763,5.56,32.87,5.12,5.60,5.67,5.41,0.0459,,11/07-11/13,0.0000,5.52,0.00,EBIX,7,913256838,call,1,100,2023-11-03,6,1,0.50,100,2,dr,181,0.55,61.09,34,2.3897,,,,impVol
1041817152,189,3,"[6, 34]",6,247,USD,2x Long VIX Futures ETF,UVIX231103C00060000,UVIX,BATS,OPRA,1,derivative,2023-10-27T23:54:52.680+0000,2023-10-27T23:54:52.680+0000,A,1.55,0.35,0.2917,950160000,146,0.1937,United States,US,0,41.67,75.90,2.600,40.01,44.90,38.98,0.1416,,,-0.0106,43.93,-0.47,UVIX,7,950979350,call,1,100,2023-11-03,60,,1.55,100,2,dr,283,1.35,159.51,62,2.3661,,,108770579,impVol
1036722316,189,2,[61],6,247,USD,Camber Energy,CEI240119C00001000,CEI,AMEX,OPRA,1,derivative,2023-10-27T23:59:20.348+0000,2023-10-27T23:59:20.348+0000,A,0.06,-0.01,-0.1429,39636018,263,0.0501,United States,US,-0.0955,0.3411,8.08,0.2040,0.3484,0.3820,0.3467,0.1035,,,0.0035,0.3699,0.0013,CEI,7,925173120,call,0,100,2024-01-19,1,1,0.06,100,3,dr,9080,0.06,13.76,86,2.3567,,,,impVol
1041628035,189,2,[61],6,247,USD,Canopy Growth Corp,CGC231110C00001000,CGC,NASDAQ,OPRA,1,derivative,2023-10-27T23:58:49.096+0000,2023-10-27T23:58:49.096+0000,A,0.01,0.00,0.0000,382894287,209,0.0320,United States,US,-0.2667,0.5182,4.770,0.3460,0.5260,0.5300,0.5000,0.0579,2023-11-09,11/07-11/13,0.0071,0.5103,0.0036,CGC,7,925307064,call,1,100,2023-11-10,1,1,0.01,100,2,dr,1128,0.01,2.27,0,2.3546,,,,impVol
1041410262,189,2,[61],6,247,USD,Ares Acquisition Corporation,AAC231117C00020000,AAC,NYSE,OPRA,1,derivative,2023-10-27T20:00:04.913+0000,2023-10-27T20:00:04.913+0000,A,0.15,-0.20,-0.5714,688391535,227,0.0011,United States,US,-110.1695,9.80,10.79,9.01,9.75,9.80,9.44,0.0367,,11/13-11/17,-0.0103,9.65,-0.10,AAC,7,950182791,call,0,100,2023-11-17,20,1,0.15,100,3,dr,424,0.23,48.75,68,2.3540,,,,impVol
1041612301,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231103C00036000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.10,-0.02,-0.1667,,1591,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,1,100,2023-11-03,36,1,0.10,100,2,dr,2057,0.08,152.36,27,2.3469,,1218247348,387992811,impVol
1039744478,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY1240119C00028000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.01,-0.02,-0.6667,,113,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY1,7,913424717,call,0,10,2024-01-19,28,1,0.01,100,3,dr,599,0.02,1.13,0,2.3292,,1218247348,387992811,impVol
1041055876,189,2,[61],6,247,USD,Bioxcel Therapeutics Inc,BTAI231117P00002000,BTAI,NASDAQ,OPRA,1,derivative,2023-10-27T23:48:56.715+0000,2023-10-27T23:48:56.715+0000,A,0.15,0.00,0.0000,88679606,123,0.1795,United States,US,-0.4254,3.000,34.13,2.230,2.950,3.350,2.950,0.1333,,11/08-11/13,0.0165,3.080,0.050,BTAI,7,925416163,put,0,100,2023-11-17,2,1,0.15,100,3,dr,1247,0.15,17.59,644,2.3201,,,,impVol
1041023030,189,2,[61],6,247,USD,Amc Entmt Hldgs Inc,AMC2240119P00012000,AMC,NYSE,OPRA,1,derivative,2023-10-27T23:59:38.638+0000,2023-10-27T23:59:38.638+0000,A,10.95,0.10,0.0092,1814965616,157,0.0700,United States,US,-1.5984,9.23,80.74,7.05,9.27,9.66,9.14,0.0566,2023-11-08,11/06-11/10,0.0148,9.29,0.14,AMC2,7,913254559,put,0,11,2024-01-19,12,,10.95,100,3,dr,983,10.95,1719.15,-4,2.3140,,,,impVol
1038046755,189,2,[61],6,247,USD,Sarepta Therapeutics Inc,SRPT231117C00160000,SRPT,NASDAQ,OPRA,1,derivative,2023-10-27T23:33:39.350+0000,2023-10-27T23:33:39.350+0000,A,9.50,-1.50,-0.1364,9964985100,193,0.0100,United States,US,-10.3572,111.60,159.89,100.15,111.90,111.90,106.05,0.0524,2023-11-01,10/31-11/06,0.0194,108.90,2.07,SRPT,7,913257562,call,0,100,2023-11-17,160,1,9.50,100,3,dr,6746,9.05,1976.55,0,2.3128,,,,impVol
1041606357,189,3,"[6, 34]",6,247,USD,ProShares Ultra VIX Short-Term Futures,UVXY231103C00035000,UVXY,BATS,OPRA,1,derivative,2023-10-27T23:59:32.513+0000,2023-10-27T23:59:32.513+0000,A,0.09,-0.11,-0.5500,,132,,United States,US,0.0000,18.89,107.00,12.80,18.27,19.97,17.96,0.1064,,,-0.0071,19.67,-0.14,UVXY,7,913424717,call,1,100,2023-11-03,35,1,0.09,100,2,dr,221,0.12,12.78,13,2.3104,,1218247348,387992811,impVol
1041569633,189,2,[61],6,247,USD,"Peloton Interactive, Inc.",PTON231103C00008000,PTON,NASDAQ,OPRA,1,derivative,2023-10-27T23:59:14.926+0000,2023-10-27T23:59:14.926+0000,A,0.01,-0.02,-0.6667,1535128874,142,0.0243,United States,US,-1.1815,4.450,17.83,4.280,4.490,4.550,4.280,0.0607,2023-11-02,,0.0116,4.350,0.050,PTON,7,950138392,call,1,100,2023-11-03,8,1,0.01,100,2,dr,128,0.02,1.42,-12,2.3081,,,,impVol
1018562589,189,1,,6,247,USD,S&P 500,SPX231215P00200000,SPX,IDXSP,OPRA,1,derivative,2023-10-27T20:53:39.763+0000,,B,0.05,0.00,0.0000,,220,,United States,US,0,4137.23,4607.07,3698.15,4152.93,4156.70,4103.78,0.013,,,,,,SPX,7,913354362,put,0,100,2023-12-15,200,0,0.05,100,3,dr,2247,0.08,8.90,0,2.3051,1.0,,,impVol
