bt_tickerId,bt_exchangeId,bt_type,bt_secType,bt_regionId,bt_currencyId,bt_currencyCode,bt_name,bt_symbol,bt_disSymbol,bt_disExchangeCode,bt_exchangeCode,bt_listStatus,bt_template,bt_tradeTime,bt_faTradeTime,bt_status,bt_close,bt_change,bt_changeRatio,bt_marketValue,bt_volume,bt_turnoverRate,bt_regionName,bt_regionIsoCode,bt_peTtm,bt_preClose,bt_fiftyTwoWkHigh,bt_fiftyTwoWkLow,bt_open,bt_high,bt_low,bt_vibrateRatio,bt_nextEarningDay,bt_estimateEarningsDate,bt_pchange,bt_pchRatio,bt_pprice,d_tickerId,d_exchangeId,d_regionId,d_symbol,d_unSymbol,d_tickerType,d_exchangeCode,d_belongTickerId,d_direction,d_weekly,d_quoteLotSize,d_expireDate,d_strikePrice,d_trdStatus,d_price,d_close,d_change,d_changeRatio,d_template,d_quoteMultiplier,d_cycle,v_dt,v_tickerId,v_volume,v_position,v_price,v_changeRatio,v_change,v_belongTickerId,v_middlePrice,v_turnover,v_positionChange,v_implVol,bt_netAsset,bt_totalAsset,d_expirationType,rank_type
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1018462874,189,6,SPY231215P00380000,SPY,7,OPRA,913243251,put,0,100,2023-12-15,380,1,3.19,3.19,0.36,0.1272,derivative,100,3,dr,1018462874,50734,106238,3.19,0.1272,0.36,913243251,3.19,157086.56,-376,0.2357,307954340358,382228994273,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1037983469,189,6,IWM231117P00183000,IWM,7,OPRA,913243073,put,0,100,2023-11-17,183,1,21.07,21.07,3.43,0.1944,derivative,100,3,dr,1037983469,50580,5749,21.07,0.1944,3.43,913243073,20.87,1064157.80,0,0.2107,41592328473,46987968789,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041823462,189,6,SPY231030C00416000,SPY,7,OPRA,913243251,call,1,100,2023-10-30,416,1,0.31,0.31,-1.40,-0.8187,derivative,100,2,dr,1041823462,49627,3329,0.31,-0.8187,-1.40,913243251,0.32,48117.85,2612,0.1254,307954340358,382228994273,,volume
913255598,96,2,[61],6,247,USD,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,207.30,1.54,0.0075,658990404354,94881173,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.34,0.0016,207.64,1041482052,189,6,TSLA231103C00220000,TSLA,7,OPRA,913255598,call,1,100,2023-11-03,220,1,1.60,1.60,-0.24,-0.1304,derivative,100,2,dr,1041482052,48820,22242,1.60,-0.1304,-0.24,913255598,1.59,100625.52,16380,0.4936,,,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041819055,189,6,SPY231030C00410000,SPY,7,OPRA,913243251,call,1,100,2023-10-30,410,1,2.43,2.43,-2.68,-0.5245,derivative,100,2,dr,1041819055,48406,541,2.43,-0.5245,-2.68,913243251,2.44,119827.48,496,0.1383,307954340358,382228994273,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1039226661,189,6,SPY231117P00410000,SPY,7,OPRA,913243251,put,0,100,2023-11-17,410,1,6.83,6.83,1.06,0.1837,derivative,100,3,dr,1039226661,47973,105382,6.83,0.1837,1.06,913243251,6.84,319537.66,2571,0.1967,307954340358,382228994273,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1038181640,189,6,IWM240119P00147000,IWM,7,OPRA,913243073,put,0,100,2024-01-19,147,1,2.31,2.31,0.55,0.3125,derivative,100,3,dr,1038181640,47561,2610,2.31,0.3125,0.55,913243073,2.32,107499.17,0,0.2689,41592328473,46987968789,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1022774717,189,6,IWM240119P00130000,IWM,7,OPRA,913243073,put,0,100,2024-01-19,130,1,0.75,0.75,0.02,0.0274,derivative,100,3,dr,1022774717,47525,10713,0.75,0.0274,0.02,913243073,0.76,34489.92,4,0.3313,41592328473,46987968789,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1038181069,189,6,IWM231215P00156000,IWM,7,OPRA,913243073,put,0,100,2023-12-15,156,1,3.00,3.00,0.39,0.1494,derivative,100,3,dr,1038181069,47360,46423,3.00,0.1494,0.39,913243073,3.01,144227.45,2323,0.2542,41592328473,46987968789,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1038181226,189,6,IWM231215P00154000,IWM,7,OPRA,913243073,put,0,100,2023-12-15,154,1,2.51,2.51,0.34,0.1567,derivative,100,3,dr,1038181226,47262,5927,2.51,0.1567,0.34,913243073,2.52,121820.31,385,0.2606,41592328473,46987968789,,volume
913242920,34,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG,HYG,NYSEARCA,PSE,1,etf,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,72.36,-0.09,-0.0012,,35621800,,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,0.04,0.0006,72.40,1022774089,189,6,HYG240119P00070000,HYG,7,OPRA,913242920,put,0,100,2024-01-19,70,1,0.76,0.76,0.06,0.0857,derivative,100,3,dr,1022774089,47110,95500,0.76,0.0857,0.06,913242920,0.90,32117.33,92,0.1057,31329737864,11032011068,,volume
913256180,96,2,[61],6,247,USD,Amazon Com,AMZN,AMZN,NASDAQ,NSQ,1,stock,2023-10-27T23:59:51.127+0000,2023-10-27T23:59:51.127+0000,A,127.74,8.17,0.0683,1317989486681,125309313,0.0121,United States,US,101.5583,119.57,145.86,81.43,126.20,130.02,125.52,0.0376,2023-10-26,,-0.03,-0.0002,127.71,1041472593,189,6,AMZN231103C00130000,AMZN,7,OPRA,913256180,call,1,100,2023-11-03,130,1,1.52,1.52,-0.22,-0.1264,derivative,100,2,dr,1041472593,46937,15789,1.52,-0.1264,-0.22,913256180,1.58,91086.75,6489,0.3519,,,,volume
913242920,34,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG,HYG,NYSEARCA,PSE,1,etf,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,72.36,-0.09,-0.0012,,35621800,,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,0.04,0.0006,72.40,1033012545,189,6,HYG240119P00067000,HYG,7,OPRA,913242920,put,0,100,2024-01-19,67,1,0.30,0.30,-0.05,-0.1429,derivative,100,3,dr,1033012545,45195,2225,0.30,-0.1429,-0.05,913242920,0.45,11757.03,0,0.1322,31329737864,11032011068,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041824579,189,6,SPY231030P00408000,SPY,7,OPRA,913243251,put,1,100,2023-10-30,408,1,0.99,0.99,0.09,0.1000,derivative,100,2,dr,1041824579,44779,3175,0.99,0.1000,0.09,913243251,1.00,48633.40,2225,0.1412,307954340358,382228994273,,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041819197,189,6,QQQ231030C00350000,QQQ,7,OPRA,913243249,call,1,100,2023-10-30,350,,0.43,0.43,-0.77,-0.6417,derivative,100,2,dr,1041819197,44775,7045,0.43,-0.6417,-0.77,913243249,0.43,44878.64,6295,0.1511,139056373473,191801909368,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1018462865,189,6,SPY231215P00340000,SPY,7,OPRA,913243251,put,0,100,2023-12-15,340,1,0.83,0.83,0.05,0.0641,derivative,100,3,dr,1018462865,44175,61499,0.83,0.0641,0.05,913243251,0.81,34898.53,-926,0.3122,307954340358,382228994273,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041847020,189,6,SPY231030P00414000,SPY,7,OPRA,913243251,put,1,100,2023-10-30,414,1,3.96,3.96,1.03,0.3515,derivative,100,2,dr,1041847020,42867,4544,3.96,0.3515,1.03,913243251,3.98,119661.94,430,0.1294,307954340358,382228994273,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1039238322,189,6,SPY231117P00395000,SPY,7,OPRA,913243251,put,0,100,2023-11-17,395,1,2.78,2.78,0.47,0.2035,derivative,100,3,dr,1039238322,42844,47576,2.78,0.2035,0.47,913243251,2.78,124793.74,13065,0.2271,307954340358,382228994273,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041848718,189,6,SPY231030P00405000,SPY,7,OPRA,913243251,put,1,100,2023-10-30,405,1,0.38,0.38,-0.07,-0.1556,derivative,100,2,dr,1041848718,42573,6251,0.38,-0.1556,-0.07,913243251,0.39,20878.93,-1191,0.1446,307954340358,382228994273,,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1037776289,189,6,VIX231115C00045000,VIX,7,OPRA,925323875,call,0,100,2023-11-15,45,0,0.22,0.22,0.02,0.1000,derivative,100,3,dr,1037776289,42151,155046,0.22,0.1000,0.02,925323875,0.21,9284.63,1765,1.9320,,,1.0,volume
913243230,34,3,"[1, 34]",6,247,USD,Industrial Select Sector SPDR® ETF,XLI,XLI,NYSEARCA,PSE,1,etf,2023-10-27T23:46:10.498+0000,2023-10-27T23:46:10.498+0000,A,96.44,-0.86,-0.0088,,13062062,,United States,US,0.0000,97.30,111.12,91.60,97.35,97.51,96.12,0.0143,,,0.09,0.0009,96.53,1038930185,189,6,XLI231117C00100000,XLI,7,OPRA,913243230,call,0,100,2023-11-17,100,1,0.58,0.58,-0.33,-0.3626,derivative,100,3,dr,1038930185,40679,1389,0.58,-0.3626,-0.33,913243230,1.01,22609.18,-29,0.1899,11479367162,13575302477,,volume
950986527,11,2,[61],6,247,USD,Kenvue Inc.,KVUE,KVUE,NYSE,NYSE,1,stock,2023-10-27T23:52:46.723+0000,2023-10-27T23:52:46.723+0000,A,18.21,-0.48,-0.0257,34870227825,43215557,0.0226,United States,US,30.1191,18.69,27.80,18.09,18.61,18.71,18.09,0.0332,2023-10-26,,0.04,0.0022,18.25,1041158096,189,6,KVUE240216C00021000,KVUE,7,OPRA,950986527,call,0,100,2024-02-16,21,1,0.45,0.45,-0.11,-0.1964,derivative,100,3,dr,1041158096,40427,15220,0.45,-0.1964,-0.11,950986527,0.45,19475.12,5683,0.3238,,,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1039223513,189,6,SPY231117P00420000,SPY,7,OPRA,913243251,put,0,100,2023-11-17,420,1,11.95,11.95,1.70,0.1659,derivative,100,3,dr,1039223513,40211,109639,11.95,0.1659,1.70,913243251,11.86,475002.56,-14195,0.1772,307954340358,382228994273,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041848799,189,6,SPY231030P00407000,SPY,7,OPRA,913243251,put,1,100,2023-10-30,407,1,0.73,0.73,0.01,0.0139,derivative,100,2,dr,1041848799,39571,3663,0.73,0.0139,0.01,913243251,0.75,32357.24,876,0.1423,307954340358,382228994273,,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041836432,189,6,QQQ231030C00348000,QQQ,7,OPRA,913243249,call,1,100,2023-10-30,348,,0.98,0.98,-0.83,-0.4586,derivative,100,2,dr,1041836432,39168,1707,0.98,-0.4586,-0.83,913243249,0.99,62117.75,1498,0.1584,139056373473,191801909368,,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041822318,189,6,QQQ231030C00349000,QQQ,7,OPRA,913243249,call,1,100,2023-10-30,349,,0.68,0.68,-0.83,-0.5497,derivative,100,2,dr,1041822318,38874,1854,0.68,-0.5497,-0.83,913243249,0.67,39257.78,1639,0.1545,139056373473,191801909368,,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041848721,189,6,QQQ231030P00344000,QQQ,7,OPRA,913243249,put,1,100,2023-10-30,344,,1.50,1.50,-1.47,-0.4949,derivative,100,2,dr,1041848721,38490,1844,1.50,-0.4949,-1.47,913243249,1.50,70677.63,743,0.1700,139056373473,191801909368,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041821340,189,6,SPY231030C00420000,SPY,7,OPRA,913243251,call,1,100,2023-10-30,420,1,0.05,0.05,-0.55,-0.9167,derivative,100,2,dr,1041821340,38431,9701,0.05,-0.9167,-0.55,913243251,0.05,8064.77,4787,0.1268,307954340358,382228994273,,volume
913243230,34,3,"[1, 34]",6,247,USD,Industrial Select Sector SPDR® ETF,XLI,XLI,NYSEARCA,PSE,1,etf,2023-10-27T23:46:10.498+0000,2023-10-27T23:46:10.498+0000,A,96.44,-0.86,-0.0088,,13062062,,United States,US,0.0000,97.30,111.12,91.60,97.35,97.51,96.12,0.0143,,,0.09,0.0009,96.53,1038927772,189,6,XLI231117P00097000,XLI,7,OPRA,913243230,put,0,100,2023-11-17,97,1,2.21,2.21,0.71,0.4733,derivative,100,3,dr,1038927772,38167,38040,2.21,0.4733,0.71,913243230,2.58,84057.08,27,0.2021,11479367162,13575302477,,volume
913256180,96,2,[61],6,247,USD,Amazon Com,AMZN,AMZN,NASDAQ,NSQ,1,stock,2023-10-27T23:59:51.127+0000,2023-10-27T23:59:51.127+0000,A,127.74,8.17,0.0683,1317989486681,125309313,0.0121,United States,US,101.5583,119.57,145.86,81.43,126.20,130.02,125.52,0.0376,2023-10-26,,-0.03,-0.0002,127.71,1041473831,189,6,AMZN231103C00135000,AMZN,7,OPRA,913256180,call,1,100,2023-11-03,135,1,0.34,0.34,-0.46,-0.5750,derivative,100,2,dr,1041473831,38103,11366,0.34,-0.5750,-0.46,913256180,0.34,19213.67,2282,0.3274,,,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041823580,189,6,SPY231031P00410000,SPY,7,OPRA,913243251,put,1,100,2023-10-31,410,1,2.47,2.47,0.58,0.3069,derivative,100,2,dr,1041823580,38091,9254,2.47,0.3069,0.58,913243251,2.48,91298.47,-1360,0.1668,307954340358,382228994273,,volume
913243230,34,3,"[1, 34]",6,247,USD,Industrial Select Sector SPDR® ETF,XLI,XLI,NYSEARCA,PSE,1,etf,2023-10-27T23:46:10.498+0000,2023-10-27T23:46:10.498+0000,A,96.44,-0.86,-0.0088,,13062062,,United States,US,0.0000,97.30,111.12,91.60,97.35,97.51,96.12,0.0143,,,0.09,0.0009,96.53,1038921258,189,6,XLI231117C00103000,XLI,7,OPRA,913243230,call,0,100,2023-11-17,103,1,0.13,0.13,-0.20,-0.6061,derivative,100,3,dr,1038921258,37878,43419,0.13,-0.6061,-0.20,913243230,0.34,4574.93,65,0.2004,11479367162,13575302477,,volume
913242920,34,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG,HYG,NYSEARCA,PSE,1,etf,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,72.36,-0.09,-0.0012,,35621800,,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,0.04,0.0006,72.40,1036022696,189,6,HYG231117P00071000,HYG,7,OPRA,913242920,put,0,100,2023-11-17,71,1,0.27,0.27,0.02,0.0800,derivative,100,3,dr,1036022696,37867,252619,0.27,0.0800,0.02,913242920,0.27,10433.22,31,0.0963,31329737864,11032011068,,volume
913243230,34,3,"[1, 34]",6,247,USD,Industrial Select Sector SPDR® ETF,XLI,XLI,NYSEARCA,PSE,1,etf,2023-10-27T23:46:10.498+0000,2023-10-27T23:46:10.498+0000,A,96.44,-0.86,-0.0088,,13062062,,United States,US,0.0000,97.30,111.12,91.60,97.35,97.51,96.12,0.0143,,,0.09,0.0009,96.53,1038921544,189,6,XLI231117P00093000,XLI,7,OPRA,913243230,put,0,100,2023-11-17,93,1,0.82,0.82,0.12,0.1714,derivative,100,3,dr,1038921544,37590,9602,0.82,0.1714,0.12,913243230,0.69,32694.06,-450,0.2473,11479367162,13575302477,,volume
913243230,34,3,"[1, 34]",6,247,USD,Industrial Select Sector SPDR® ETF,XLI,XLI,NYSEARCA,PSE,1,etf,2023-10-27T23:46:10.498+0000,2023-10-27T23:46:10.498+0000,A,96.44,-0.86,-0.0088,,13062062,,United States,US,0.0000,97.30,111.12,91.60,97.35,97.51,96.12,0.0143,,,0.09,0.0009,96.53,1038930511,189,6,XLI231117C00105000,XLI,7,OPRA,913243230,call,0,100,2023-11-17,105,1,0.06,0.06,-0.06,-0.5000,derivative,100,3,dr,1038930511,37518,3858,0.06,-0.5000,-0.06,913243230,0.82,1876.03,-1,0.2139,11479367162,13575302477,,volume
913243230,34,3,"[1, 34]",6,247,USD,Industrial Select Sector SPDR® ETF,XLI,XLI,NYSEARCA,PSE,1,etf,2023-10-27T23:46:10.498+0000,2023-10-27T23:46:10.498+0000,A,96.44,-0.86,-0.0088,,13062062,,United States,US,0.0000,97.30,111.12,91.60,97.35,97.51,96.12,0.0143,,,0.09,0.0009,96.53,1038921553,189,6,XLI231117P00092000,XLI,7,OPRA,913243230,put,0,100,2023-11-17,92,1,0.67,0.67,0.22,0.4889,derivative,100,3,dr,1038921553,37508,37522,0.67,0.4889,0.22,913243230,0.92,25129.15,0,0.2607,11479367162,13575302477,,volume
913243230,34,3,"[1, 34]",6,247,USD,Industrial Select Sector SPDR® ETF,XLI,XLI,NYSEARCA,PSE,1,etf,2023-10-27T23:46:10.498+0000,2023-10-27T23:46:10.498+0000,A,96.44,-0.86,-0.0088,,13062062,,United States,US,0.0000,97.30,111.12,91.60,97.35,97.51,96.12,0.0143,,,0.09,0.0009,96.53,1038930585,189,6,XLI231117C00108000,XLI,7,OPRA,913243230,call,0,100,2023-11-17,108,1,0.03,0.03,-0.01,-0.2500,derivative,100,3,dr,1038930585,37507,39242,0.03,-0.2500,-0.01,913243230,0.68,1500.20,-9,0.2370,11479367162,13575302477,,volume
913243230,34,3,"[1, 34]",6,247,USD,Industrial Select Sector SPDR® ETF,XLI,XLI,NYSEARCA,PSE,1,etf,2023-10-27T23:46:10.498+0000,2023-10-27T23:46:10.498+0000,A,96.44,-0.86,-0.0088,,13062062,,United States,US,0.0000,97.30,111.12,91.60,97.35,97.51,96.12,0.0143,,,0.09,0.0009,96.53,1038929626,189,6,XLI231117P00088000,XLI,7,OPRA,913243230,put,0,100,2023-11-17,88,1,0.28,0.28,0.03,0.1200,derivative,100,3,dr,1038929626,37500,8,0.28,0.1200,0.03,913243230,2.40,10500.00,0,0.3162,11479367162,13575302477,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041823514,189,6,SPY231030C00417000,SPY,7,OPRA,913243251,call,1,100,2023-10-30,417,1,0.19,0.19,-1.16,-0.8593,derivative,100,2,dr,1041823514,37372,2573,0.19,-0.8593,-1.16,913243251,0.20,27170.54,719,0.1242,307954340358,382228994273,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1037992137,189,6,IWM231117P00185000,IWM,7,OPRA,913243073,put,0,100,2023-11-17,185,1,22.73,22.73,3.07,0.1562,derivative,100,3,dr,1037992137,37202,5559,22.73,0.1562,3.07,913243073,22.87,857719.60,0,0.2163,41592328473,46987968789,,volume
913255598,96,2,[61],6,247,USD,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,207.30,1.54,0.0075,658990404354,94881173,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.34,0.0016,207.64,1041474687,189,6,TSLA231103C00210000,TSLA,7,OPRA,913255598,call,1,100,2023-11-03,210,1,4.84,4.84,0.09,0.0189,derivative,100,2,dr,1041474687,37040,4919,4.84,0.0189,0.09,913255598,4.88,206857.80,2956,0.5173,,,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1037980188,189,6,IWM231117P00180000,IWM,7,OPRA,913243073,put,0,100,2023-11-17,180,1,18.00,18.00,3.38,0.2312,derivative,100,3,dr,1037980188,35926,10932,18.00,0.2312,3.38,913243073,17.87,647225.30,-106,0.2056,41592328473,46987968789,,volume
