Date,Value
2017-09-02,253000.0
2017-08-26,239750.0
2017-08-19,240750.0
2017-08-12,242000.0
2017-08-05,243250.0
2017-07-29,242750.0
2017-07-22,244000.0
2017-07-15,242000.0
2017-07-08,242500.0
2017-07-01,241000.0
2017-06-24,240250.0
2017-06-17,243750.0
2017-06-10,241500.0
2017-06-03,241500.0
2017-05-27,239750.0
2017-05-20,237250.0
2017-05-13,241750.0
2017-05-06,243000.0
2017-04-29,243250.0
2017-04-22,242250.0
2017-04-15,243250.0
2017-04-08,246500.0
2017-04-01,248000.0
2017-03-25,250250.0
2017-03-18,244000.0
2017-03-11,242250.0
2017-03-04,242000.0
2017-02-25,239750.0
2017-02-18,243250.0
2017-02-11,244750.0
2017-02-04,245000.0
2017-01-28,246500.0
2017-01-21,246250.0
2017-01-14,247000.0
2017-01-07,251000.0
2016-12-31,253250.0
2016-12-24,254250.0
2016-12-17,253750.0
2016-12-10,250250.0
2016-12-03,245250.0
2016-11-26,245750.0
2016-11-19,248250.0
2016-11-12,250750.0
2016-11-05,258500.0
2016-10-29,258500.0
2016-10-22,253500.0
2016-10-15,251250.0
2016-10-08,248000.0
2016-10-01,248500.0
2016-09-24,251500.0
2016-09-17,255000.0
2016-09-10,258500.0
2016-09-03,261500.0
2016-08-27,263500.0
2016-08-20,264750.0
2016-08-13,264750.0
2016-08-06,263750.0
2016-07-30,260500.0
2016-07-23,257750.0
2016-07-16,257250.0
2016-07-09,257500.0
2016-07-02,262750.0
2016-06-25,265250.0
2016-06-18,265500.0
2016-06-11,267000.0
2016-06-04,268500.0
2016-05-28,274500.0
2016-05-21,278250.0
2016-05-14,276250.0
2016-05-07,270750.0
2016-04-30,264250.0
2016-04-23,263000.0
2016-04-16,266000.0
2016-04-09,267750.0
2016-04-02,267750.0
2016-03-26,263250.0
2016-03-19,262750.0
2016-03-12,264250.0
2016-03-05,264000.0
2016-02-27,266750.0
2016-02-20,270000.0
2016-02-13,269750.0
2016-02-06,276750.0
2016-01-30,281250.0
2016-01-23,279000.0
2016-01-16,280750.0
2016-01-09,273250.0
2016-01-02,269250.0
2015-12-26,271000.0
2015-12-19,268250.0
2015-12-12,268500.0
2015-12-05,269500.0
2015-11-28,268500.0
2015-11-21,271000.0
2015-11-14,271750.0
2015-11-07,269750.0
2015-10-31,267000.0
2015-10-24,265000.0
2015-10-17,267000.0
2015-10-10,268250.0
2015-10-03,268000.0
2015-09-26,269500.0
